"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
61,-7.72194277391563,0.532461509803842,-0.403471771365546,2.26968396579316e-11,1.07604087496556,108109.427993372,-5.74540415243518e-17,0.0732883960322993,0.0222222222222222,0,0,-7.72194277391563,-7.64865437788333,-7.72194277391563,1.07604087496556,108109.427993372,5.22730007427678e-17
62,-7.85259927805205,0.529573510153248,-0.401519187499169,7.65515745035526e-11,1.05100297492271,425698.324089504,2.23721504285142e-17,0.0497449081380083,0.0255555555555556,0,0,-7.85259927805205,-7.80285436991405,-7.85259927805205,1.05100297492271,425698.324089504,6.9097890989214e-17
63,-7.31412651495447,0.50916312298392,-0.321060206897141,2.2954266153765e-12,1.0291963200308,11929.5453928339,3.79788793007189e-16,0.0287779858587417,0.0155555555555556,0,0,-7.31412651495447,-7.28534852909573,-7.31412651495447,1.0291963200308,11929.5453928338,1.21750603426168e-16
64,-7.65750848749109,0.49831570131382,-0.377854098461942,4.81984194404632e-11,1.04315033422635,47124.5980221562,-3.13946399741225e-17,0.0422452988632507,0.0222222222222222,0,0,-7.65750848749109,-7.61526318862784,-7.65750848749109,1.04315033422635,47124.5980221563,9.80311510979782e-17
65,-7.68839626840109,0.515765254841163,-0.389931105680011,6.00873723380637e-11,1.06010465531551,522691.332746771,2.91587741606413e-16,0.0583674022497572,0.0244444444444444,0,0,-7.68839626840109,-7.63002886615133,-7.68839626840109,1.06010465531551,522691.33274677,2.54611146980703e-16
66,-7.48703419304404,0.54603590284337,-0.385196231363171,6.25706679341932e-11,1.05423631191575,40953.4066994838,2.01320441798695e-16,0.0528141947828338,0.0177777777777778,0,0,-7.48703419304404,-7.43421999826121,-7.48703419304404,1.05423631191575,40953.4066994837,3.7963459536488e-17
67,-7.50795247335713,0.559022052871011,-0.384735422340682,7.71976851257013e-10,1.05210634907667,28466.6371930802,9.28269806700478e-17,0.0507940398270772,0,0,0,-7.50795247335713,-7.45715843353005,-7.50795247335713,1.05210634907667,28466.6371930802,2.20587437205211e-16
68,-7.52777439960195,0.481336956003995,-0.37964546516387,7.24594306167415e-11,1.03612490242222,47905.8785741868,4.13064644217482e-16,0.0354876952661569,0.0244444444444444,0,0,-7.52777439960195,-7.49228670433579,-7.52777439960195,1.03612490242222,47905.8785741866,4.23812219886423e-17
69,-7.7506962409891,0.480022349650775,-0.426995050533837,4.92386339669403e-11,1.04460888805837,222029.138829177,2.39931531432881e-17,0.043642534073103,0.0177777777777778,0,0,-7.7506962409891,-7.707053706916,-7.7506962409891,1.04460888805837,222029.138829177,7.34597567960312e-17
70,-8.16381968870797,0.411208953784859,-0.385362836443062,1.61305952892227e-10,1.0458118836822,1549474.99237191,-1.31268452897694e-16,0.0447934378508624,0,0,0,-8.16381968870797,-8.11902625085711,-8.16381968870797,1.0458118836822,1549474.99237191,1.74266465455572e-16
