"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",14,8,15,14.3701884027936,10.405002891363,14.2694397443597,19.0950479154641,-0.629811597206434,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,9,15,13.1399718505846,9.13480298095089,13.014805564074,18.177221785187,-1.86002814941538,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,1,15,18.5210967512537,13.3536028850479,18.4176212960081,24.6307496261828,3.52109675125367,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,2,15,13.8883542033208,9.82568446597628,13.7498537889872,18.7034936943515,-1.11164579667917,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,3,15,19.0029648429008,13.0565358885605,18.7080177868789,26.0715461786617,4.00296484290082,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,4,15,13.3780053263571,9.81459605563235,13.2322501945121,17.6210019522299,-1.62199467364286,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,5,15,13.9577164335064,10.0169291951207,13.8117297622421,18.8028784431744,-1.04228356649356,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,6,15,14.0349954093638,9.75258624536908,13.8036618338061,19.4302496544489,-0.96500459063618,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,7,15,21.5452363159641,15.1956777119402,21.2927885084844,28.9835716369905,6.54523631596414,0
"S2_DYNAMIC_FIXED_GAMMA_T100",15,8,15,14.7813616612726,10.6644209577771,14.630585677707,19.9119383316986,-0.218638338727368,1
"S2_DYNAMIC_FIXED_GAMMA_T100",15,9,15,17.9623297099068,13.0249715595731,17.7542580911985,23.923640532937,2.96232970990683,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,1,15,13.502317253673,9.80011609609002,13.4016369140201,17.932174534654,-1.49768274632703,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,2,15,17.9816665201702,12.9208732425386,17.8457733492257,23.9699863241161,2.9816665201702,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,3,15,21.9606537824288,14.1743167518212,21.4383855350382,32.4396879707639,6.96065378242879,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,4,15,14.5929197468908,10.400446502358,14.3848679500717,19.7027673725055,-0.407080253109189,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,5,15,16.1392249065511,11.5497850785567,15.9718098201165,21.3649846318846,1.1392249065511,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,6,15,16.0301497181222,11.4926842258187,15.9164536106286,21.3641560326149,1.03014971812219,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,7,15,13.8838677775171,10.0954738602573,13.7756252214395,18.4000919642813,-1.11613222248292,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,8,15,19.1175523809355,13.5966547430505,18.9415541521366,25.8994653604995,4.11755238093553,1
"S2_DYNAMIC_FIXED_GAMMA_T100",16,9,15,12.9640226800828,9.26193645349481,12.7673019952543,17.6622463248089,-2.03597731991723,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,1,15,15.303367803549,10.6151618128326,15.1346726335411,21.1541206543823,0.30336780354898,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,2,15,12.8133154873729,9.08320234229004,12.6943974036006,17.5444778954158,-2.18668451262711,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,3,15,15.281380354454,10.9082926306219,15.087691326861,20.4114920113229,0.281380354453949,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,4,15,17.958075500188,12.5163107083496,17.6788612244597,24.9230190283922,2.95807550018799,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,5,15,14.5911460369881,10.6010746545366,14.4905924545512,19.1104115451063,-0.408853963011902,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,6,15,14.2423944432014,10.4702460313612,14.0770994534322,18.8514981738873,-0.757605556798595,1
